t,px,py,pz,vx,vy,vz,qw,qx,qy,qz
0.222,0.0,0.0,0.9753999071623674,0.0,0.0,-0.22094279436833697,1.0,0.0,0.0,0.0
0.224,0.0,0.0,0.9749560477223118,0.0,0.0,-0.22291664568718725,1.0,0.0,0.0,0.0
0.226,0.0,0.0,0.9745082408130962,0.0,0.0,-0.22489026352850858,1.0,0.0,0.0,0.0
0.228,0.0,0.0,0.9740564869001966,0.0,0.0,-0.2268636493709863,1.0,0.0,0.0,0.0
0.23,0.0,0.0,0.9736007864461389,0.0,0.0,-0.22883680468677864,1.0,0.0,0.0,0.0
0.232,0.0,0.0,0.9731411399105105,0.0,0.0,-0.23080973094154253,1.0,0.0,0.0,0.0
0.234,0.0,0.0,0.9726775477499745,0.0,0.0,-0.2327824295944589,1.0,0.0,0.0,0.0
0.23600000000000002,0.0,0.0,0.9722100104182818,0.0,0.0,-0.23475490209825836,1.0,0.0,0.0,0.0
0.23800000000000002,0.0,0.0,0.9717385283662843,0.0,0.0,-0.23672714989924634,1.0,0.0,0.0,0.0
0.24,0.0,0.0,0.9712631020419477,0.0,0.0,-0.2386991744373284,1.0,0.0,0.0,0.0
0.242,0.0,0.0,0.9707837318903643,0.0,0.0,-0.24067097714603544,1.0,0.0,0.0,0.0
0.244,0.0,0.0,0.9703004183537657,0.0,0.0,-0.24264255945254867,1.0,0.0,0.0,0.0
0.246,0.0,0.0,0.9698131618715354,0.0,0.0,-0.24461392277772462,1.0,0.0,0.0,0.0
0.248,0.0,0.0,0.9693219628802215,0.0,0.0,-0.24658506853612,1.0,0.0,0.0,0.0
0.25,0.0,0.0,0.9688268218135494,0.0,0.0,-0.24855599813601648,1.0,0.0,0.0,0.0
0.252,0.0,0.0,0.968327739102434,0.0,0.0,-0.25052671297944534,1.0,0.0,0.0,0.0
0.254,0.0,0.0,0.9678247151749924,0.0,0.0,-0.2524972144622122,1.0,0.0,0.0,0.0
0.256,0.0,0.0,0.9673177504565562,0.0,0.0,-0.25446750397392126,1.0,0.0,0.0,0.0
0.258,0.0,0.0,0.9668068453696843,0.0,0.0,-0.256437582898,1.0,0.0,0.0,0.0
0.26,0.0,0.0,0.9662920003341746,0.0,0.0,-0.25840745261172327,1.0,0.0,0.0,0.0
0.262,0.0,0.0,0.9657732157670766,0.0,0.0,-0.2603771144862377,1.0,0.0,0.0,0.0
0.264,0.0,0.0,0.9652504920827039,0.0,0.0,-0.26234656988658567,1.0,0.0,0.0,0.0
0.266,0.0,0.0,0.9647238296926456,0.0,0.0,-0.2643158201717295,1.0,0.0,0.0,0.0
0.268,0.0,0.0,0.9641932290057793,0.0,0.0,-0.26628486669457535,1.0,0.0,0.0,0.0
0.27,0.0,0.0,0.9636586904282828,0.0,0.0,-0.268253710801997,1.0,0.0,0.0,0.0
0.272,0.0,0.0,0.9631202143636459,0.0,0.0,-0.2702223538348598,1.0,0.0,0.0,0.0
0.274,0.0,0.0,0.962577801212683,0.0,0.0,-0.27219079712804434,1.0,0.0,0.0,0.0
0.276,0.0,0.0,0.9620314513735445,0.0,0.0,-0.2741590420104698,1.0,0.0,0.0,0.0
0.278,0.0,0.0,0.9614811652417289,0.0,0.0,-0.2761270898051178,1.0,0.0,0.0,0.0
0.28,0.0,0.0,0.9609269432100948,0.0,0.0,-0.27809494182905564,1.0,0.0,0.0,0.0
0.28200000000000003,0.0,0.0,0.9603687856688722,0.0,0.0,-0.2800625993934596,1.0,0.0,0.0,0.0
0.28400000000000003,0.0,0.0,0.9598066930056751,0.0,0.0,-0.2820300638036385,1.0,0.0,0.0,0.0
0.28600000000000003,0.0,0.0,0.9592406656055125,0.0,0.0,-0.28399733635905633,1.0,0.0,0.0,0.0
0.28800000000000003,0.0,0.0,0.9586707038508,0.0,0.0,-0.28596441835335584,1.0,0.0,0.0,0.0
0.29,0.0,0.0,0.9580968081213722,0.0,0.0,-0.28793131107438125,1.0,0.0,0.0,0.0
0.292,0.0,0.0,0.9575189787944937,0.0,0.0,-0.2898980158042012,1.0,0.0,0.0,0.0
0.294,0.0,0.0,0.9569372162448703,0.0,0.0,-0.29186453381913174,1.0,0.0,0.0,0.0
0.296,0.0,0.0,0.9563515208446614,0.0,0.0,-0.29383086638975875,1.0,0.0,0.0,0.0
0.298,0.0,0.0,0.9557618929634907,0.0,0.0,-0.2957970147809609,1.0,0.0,0.0,0.0
0.3,0.0,0.0,0.9551683329684578,0.0,0.0,-0.297762980251932,1.0,0.0,0.0,0.0
0.302,0.0,0.0,0.9545708412241497,0.0,0.0,-0.2997287640562036,1.0,0.0,0.0,0.0
0.304,0.0,0.0,0.9539694180926518,0.0,0.0,-0.30169436744166733,1.0,0.0,0.0,0.0
