t,px,py,pz,vx,vy,vz,qw,qx,qy,qz
0.0,0.5483466634754786,-3.4246592656081902e-18,1.0193893125536413,-0.14022085218121852,1.89400218590407e-18,-0.010017139866119684,0.99993915051061,-2.619832617253512e-19,0.011031558190889083,3.27369582971761e-20
0.002,0.5480667237457311,-3.4208607162296477e-18,1.0193709236214448,-0.1397153411743923,1.904429954165075e-18,-0.008371872133757082,0.999933521903091,-2.4540299304731e-19,0.01153047156364134,3.509519409254892e-20
0.004,0.5477877883340322,-3.4170427065309976e-18,1.019354414763242,-0.13921618414259757,1.9134028238018392e-18,-0.008137077994089456,0.9999265779832749,-2.2342654642618313e-19,0.012117699561256348,3.7277480117635026e-20
0.006,0.5475098708543499,-3.4132076908033412e-18,1.0193383750525093,-0.13869776237728002,1.921627261265872e-18,-0.00790272027271218,0.9999199657460106,-2.20088453643278e-19,0.012651565219227189,3.772161821483329e-20
0.008,0.5472330141009311,-3.4093559953328875e-18,1.0193228034781716,-0.1381552149493214,1.9298829962868655e-18,-0.007668951791193727,0.999912583582525,-1.9756460440695923e-19,0.013222147833062487,3.80856210658096e-20
0.01,0.5469572627047573,-3.405489228379934e-18,1.0193076989198246,-0.13759263557817505,1.9367538012905938e-18,-0.007435702243779085,0.999905355349813,-1.833443912389918e-19,0.013757919274502846,3.959315596979085e-20
0.012,0.5466826593714951,-3.4016086464233763e-18,1.0192930602357713,-0.1370070065136369,1.9437166249163065e-18,-0.007203085464829875,0.9998975252370603,-1.7194934675659168e-19,0.014315691558623922,4.010315276754324e-20
0.014,0.5464092478696633,-3.397715300303421e-18,1.0192788861916366,-0.13640095714417572,1.9495183701052625e-18,-0.006971061897383604,0.9998897273833135,-1.5512330109353505e-19,0.01485035599985567,4.1221719022080466e-20
0.016,0.5461370706582415,-3.3938102356743457e-18,1.0192651755215494,-0.1357726319862273,1.9555263379272273e-18,-0.006739717795027069,0.999881447712554,-1.520507021763717e-19,0.015397743998596343,4.391113171329322e-20
0.018000000000000002,0.5458661707712902,-3.389893803243492e-18,1.019251926879305,-0.13512373680367396,1.9608680683981292e-18,-0.006509034703913712,0.9998731189171141,-1.462419141474434e-19,0.015929408870450096,4.655370571563029e-20
0.02,0.5455965903219616,-3.385966479531971e-18,1.0192391388806148,-0.13445314894865823,1.9664178374890824e-18,-0.006279079482242058,0.9998643941128428,-1.4046265742193692e-19,0.016467950247592643,4.918946367873238e-20
0.022,0.5453283716911711,-3.382028829255591e-18,1.0192268100700599,-0.1337619915545242,1.9711948485892743e-18,-0.006049847918528046,0.9998555672540622,-1.2922666183513874e-19,0.01699542971086266,5.207416983775441e-20
0.024,0.545061556584318,-3.3780815413655662e-18,1.0192149389501528,-0.13304960397948284,1.976073874766661e-18,-0.0058213932588263295,0.9998464060771861,-1.263362804598761e-19,0.01752610209185455,5.029530391615675e-20
0.026000000000000002,0.5447961867810647,-3.374124993157835e-18,1.0192035239592279,-0.1323167417689353,1.9805096669567225e-18,-0.005593720724493745,0.9998371097370221,-1.2620345596363414e-19,0.01804865625793895,4.822701601533369e-20
0.028,0.5445323035406292,-3.3701589985487744e-18,1.0191925634914054,-0.1315630354816471,1.985483875344726e-18,-0.005366873986171902,0.9998275239683604,-1.315451822702061e-19,0.018572084301361824,4.5919044327757154e-20
0.03,0.5442699480747845,-3.366183354565026e-18,1.0191820558819868,-0.13078900868521492,1.9902314219033066e-18,-0.0051408643659405385,0.999817783574933,-1.368705814269765e-19,0.01908925476040784,4.293168616883697e-20
0.032,0.5440091611729817,-3.362197534133403e-18,1.0191719994211939,-0.12999447541466888,1.9955148797414405e-18,-0.004915728749747417,0.9998077870313877,-1.3661630085300774e-19,0.019605840747050046,4.292912759607658e-20
0.034,0.5437499835008075,-3.3582017751324566e-18,1.0191623923446718,-0.12917981277552856,2.00024276301269e-18,-0.00469148227457946,0.999797625700484,-1.4185775403998604e-19,0.020117346834864894,4.37203057608873e-20
0.036000000000000004,0.5434924553637472,-3.3541955882552764e-18,1.0191532328429969,-0.1283449503373942,2.0059425117596103e-18,-0.004468156956408104,0.9997872335188779,-1.470552137562826e-19,0.02062735302137127,4.4851733730208914e-20
0.038,0.543236616895575,-3.3501784504620787e-18,1.0191445190556347,-0.12749017266745788,2.0111934389466647e-18,-0.004245770192604581,0.9997766726601914,-1.5769014152552397e-19,0.02113302639273656,4.643650977213637e-20
0.04,0.542982507909554,-3.3461497327942683e-18,1.0191362490775848,-0.12661548201724626,2.017631038241715e-18,-0.004024350435170133,0.9997659007860107,-1.6828228479990675e-19,0.02163662694451823,4.836002266932451e-20
0.042,0.5427301680174212,-3.34210844642294e-18,1.019128420955661,-0.12572110441612028,2.023616560745169e-18,-0.003803916293079573,0.9997549605326813,-1.6241271353920062e-19,0.02213637030537018,4.786643674160823e-20
0.044,0.5424796365357335,-3.3380550584637016e-18,1.0191210326932085,-0.12480708776735376,2.0298054844978596e-18,-0.0035844935414076763,0.9997438253605739,-1.620417891086174e-19,0.022633684044046514,4.852389053600901e-20
0.046,0.5422309525610886,-3.33398956185867e-18,1.0191140822479363,-0.1238736209986539,2.0357615200466996e-18,-0.0033661012986847725,0.999732524869637,-1.6714005535416336e-19,0.0231274451200321,4.999027200210911e-20
0.048,0.541984154911254,-3.3299116952427147e-18,1.0191075675353396,-0.12292078061332899,2.0419212027124244e-18,-0.0031487632640198556,0.9997210429936881,-1.4485064230379417e-19,0.023618556171198006,4.8420845972135227e-20
0.05,0.5417392821727943,-3.3258232313444013e-18,1.0191014864275632,-0.12194873195020443,2.0463232042304904e-18,-0.002932498599449393,0.999709400654115,-1.1718521725571223e-19,0.024106311285429442,4.672637880043365e-20
0.052000000000000005,0.5414963726641413,-3.3217261528344713e-18,1.019095836755958,-0.12095756935386709,2.0508270163041574e-18,-0.002717329335035463,0.9996975886961498,-1.2247878874712677e-19,0.024591282095566283,4.822860641326376e-20
0.054,0.5412554644658247,-3.3176200012782426e-18,1.0190906163106237,-0.11994744309040081,2.055432383583322e-18,-0.0025032743699159987,0.9996856222717712,-1.3871925199686288e-19,0.025073025806667117,4.9654748284117504e-20
0.056,0.5410165953973839,-3.3135036662278535e-18,1.0190858228423856,-0.11891845855562458,2.0609011278037307e-18,-0.0022903543411668613,0.9996734967643734,-1.3301045887751822e-19,0.025551905347556497,4.847076999064941e-20
0.058,0.5407798030366343,-3.309377312713674e-18,1.019081454062784,-0.11787075630813527,2.0653784342097966e-18,-0.00207858768604863,0.999661223491491,-1.327999989042008e-19,0.026027643909804145,4.7772416468073717e-20
0.06,0.5405451247053122,-3.305241177177711e-18,1.0190775076456606,-0.11680444850788063,2.0708283150695006e-18,-0.0018679938369024918,0.9996488007989796,-1.4355169321779174e-19,0.026500472847902776,4.736134924535666e-20
0.062,0.5403125974814325,-3.301094334855335e-18,1.0190739812274392,-0.11571966938433649,2.07615752969764e-18,-0.0016585906420906694,0.9996362374527716,-1.6523469937836854e-19,0.02697022008190296,4.689921045904394e-20
0.064,0.5400822581904451,-3.2969353926802545e-18,1.0190708724084503,-0.11461653515305147,2.0826735427978753e-18,-0.0014503964588059705,0.9996235337182872,-1.4842638457091145e-19,0.02743703403366882,4.677249388614834e-20
0.066,0.539854143413241,-3.2927654676713714e-18,1.0190681787533966,-0.11349517583991295,2.0871044313008293e-18,-0.0012434284674987814,0.9996106966579135,-1.207207122526997e-19,0.027900808717330215,4.6004181758658885e-20
0.068,0.5396282894807903,-3.288586471377702e-18,1.0190658977925018,-0.11235571000317943,2.0919632493714546e-18,-0.001037704040756495,0.9995977277683443,-1.2055037183798998e-19,0.028361640297474587,4.4976245613788674e-20
0.07,0.5394047324794075,-3.2843984208055396e-18,1.0190640270220928,-0.11119826480076583,2.0961586127844273e-18,-0.0008332396440197664,0.9995846329676245,-1.3134697531856708e-19,0.02881946451584178,4.357733812705302e-20
0.07200000000000001,0.5391835082475896,-3.2802007892424097e-18,1.0190625639056266,-0.11002296004876633,2.1013261557305926e-18,-0.000630051729917782,0.9995714145306546,-1.2561068161881685e-19,0.029274344624373824,4.3077269924179627e-20
0.074,0.5389646523795593,-3.2759939607522224e-18,1.0190615058743453,-0.10882992087474899,2.1053919268693455e-18,-0.00042815602293401825,0.9995580775990458,-1.2536965413303322e-19,0.029726242724234735,4.273794204909483e-20
0.076,0.538748200223494,-3.271778209866225e-18,1.019060850328218,-0.10761926766395363,2.110212341834255e-18,-0.00022756810326286252,0.9995446249284103,-1.0872080134349136e-19,0.03017520135349246,4.12268576788293e-20
0.078,0.5385341868839867,-3.2675548619416724e-18,1.0190605946366371,-0.10639112403733086,2.1130620541524e-18,-2.8302942458870888e-05,0.9995310611255103,-8.666052395332326e-20,0.03062119927945074,3.9897816454369433e-20
0.08,0.5383226472211582,-3.263325200077429e-18,1.0190607361393007,-0.1051456105105595,2.116563081706932e-18,0.0001696247154884861,0.9995173892317907,-8.111774955980855e-20,0.031064266018457992,3.907569089419224e-20
