t,px,py,pz,vx,vy,vz,qw,qx,qy,qz,cmd
11.214,1.8469418112799514e-18,1.4956386178893195,1.499753066335603,1.4416525454116259e-18,-1.722663170152288e-05,0.0007287017116571224,0.9999999999997674,-6.830163527644889e-07,-1.0931145047497708e-18,9.226379795422106e-21,up
11.216000000000001,1.8497818959267613e-18,1.4956385834662844,1.4997545223419948,1.3984116078950592e-18,-1.7196411656351547e-05,0.0007273046803352184,0.9999999999997683,-6.817357222063234e-07,-1.096248269918177e-18,6.14337162289112e-21,up
11.218,1.852535384575255e-18,1.4956385491036333,1.4997559755568775,1.3549490828198567e-18,-1.7166247845801822e-05,0.0007259102023417016,0.9999999999997692,-6.804578955127524e-07,-1.1103323430031466e-18,5.12364735623919e-21,up
11.219999999999999,1.8552014406246175e-18,1.4956385148012536,1.4997574259853532,1.3112662758962946e-18,-1.713614014874566e-05,0.0007245182734735252,0.9999999999997701,-6.791828666239052e-07,-1.0859715656541526e-18,6.504131833626396e-21,up
11.222000000000001,1.8577818126603702e-18,1.4956384805590335,1.4997588736325163,1.2691925213625218e-18,-1.710608844431699e-05,0.0007231288895327625,0.999999999999771,-6.779106294777069e-07,-1.0672218571160827e-18,4.7969888600560984e-21,up
11.224,1.86027784605153e-18,1.4956384463768608,1.499760318503452,1.2268911962041533e-18,-1.7076092611911735e-05,0.0007217420463265826,0.9999999999997718,-6.766411780101133e-07,-1.059526201770135e-18,3.093899911385059e-21,up
11.225999999999999,1.8626902336307913e-18,1.495638412254624,1.499761760603238,1.1854389094086534e-18,-1.7046152531187854e-05,0.0007203577396672886,0.9999999999997727,-6.753745061552246e-07,-1.0628321931214184e-18,4.478808192545064e-21,up
11.228,1.865018589712065e-18,1.4956383781922116,1.4997631999369432,1.142788178031009e-18,-1.7016268082065337e-05,0.0007189759653722933,0.9999999999997736,-6.741106078455076e-07,-1.0825572643799736e-18,5.860038705466318e-21,up
11.23,1.8672618497042033e-18,1.4956383441895127,1.4997646365096278,1.1006661162899264e-18,-1.6986439144726225e-05,0.0007175967192641384,0.9999999999997745,-6.728494770119082e-07,-1.0528455804959625e-18,4.496670477601681e-21,up
11.232,1.8694220379612177e-18,1.4956383102464161,1.4997660703263442,1.0597155217934066e-18,-1.6956665599614624e-05,0.0007162199971704849,0.9999999999997754,-6.715911075837102e-07,-1.0232747517788153e-18,3.478789295121642e-21,up
11.234,1.8715015632882012e-18,1.4956382763628113,1.4997675013921363,1.0200380383665495e-18,-1.69269473274367e-05,0.0007148457949241175,0.9999999999997763,-6.703354934891134e-07,-9.883745222277688e-19,4.520098040632873e-21,up
11.236,1.8735031088119494e-18,1.495638242538588,1.4997689297120396,9.817346365899161e-19,-1.689728420916067e-05,0.0007134741083629468,0.9999999999997772,-6.690826286552553e-07,-9.536397458423925e-19,5.2166832443200615e-21,up
11.238,1.8754294159395696e-18,1.4956382087736357,1.4997703552910813,9.44798565399425e-19,-1.686767612601679e-05,0.0007121049333300024,0.9999999999997781,-6.678325070081394e-07,-9.190696375649902e-19,6.596534075843992e-21,up
11.24,1.8772832126081165e-18,1.495638175067845,1.4997717781342803,9.092231057820825e-19,-1.6838122959497355e-05,0.0007107382656734161,0.9999999999997778,-6.665851224729139e-07,-8.846634165147032e-19,9.000692369586879e-21,up
11.242,1.8790672133485414e-18,1.4956381414211055,1.4997731982466471,8.750015706240656e-19,-1.6808624591356665e-05,0.0007093741012465168,0.9999999999997786,-6.653404689739443e-07,-8.504203061996339e-19,1.1741813399661332e-20,up
11.244,1.8807841193493407e-18,1.495638107833308,1.4997746156331844,8.421273045593888e-19,-1.6779180903610996e-05,0.0007080124359077179,0.9999999999997794,-6.640985404353284e-07,-8.163395335814409e-19,1.4477249246355505e-20,up
11.246,1.8824366185199e-18,1.4956380743043436,1.4997760302988858,8.105936838193819e-19,-1.6749791778538572e-05,0.0007066532655205733,0.9999999999997802,-6.62859330780659e-07,-7.824203290589206e-19,1.7206201150800824e-20,up
11.248000000000001,1.8840273855535384e-18,1.4956380408341028,1.4997774422487373,7.803941160828524e-19,-1.6720457098679517e-05,0.0007052965859537651,0.999999999999781,-6.616228339331247e-07,-7.486619264530627e-19,2.027053367483889e-20,up
11.25,1.8855590819902553e-18,1.495638007422477,1.4997788514877164,7.516296019511554e-19,-1.6691176746835826e-05,0.00070394239308111,0.9999999999997817,-6.603890438159223e-07,-7.150635654854339e-19,2.0585905112893702e-20,up
11.251999999999999,1.887034463819277e-18,1.4956379740693577,1.4997802580207922,7.240784667904045e-19,-1.6661950606071292e-05,0.0007025906827815572,0.9999999999997825,-6.591579543522189e-07,-6.761419021202951e-19,2.1928509718012402e-20,up
11.254000000000001,1.8884561661845648e-18,1.4956379407746365,1.4997816618529258,6.976261616520353e-19,-1.6632778559711478e-05,0.0007012414509391944,0.9999999999997833,-6.579295594653767e-07,-6.812784142621016e-19,2.395328368829795e-20,up
11.256,1.8898241926355883e-18,1.4956379075382056,1.4997830629890703,6.70438565657921e-19,-1.6603660491343632e-05,0.0006998946934432423,0.9999999999997841,-6.567038530790892e-07,-6.754254100768339e-19,2.5630589544839154e-20,up
11.258,1.8911389411614167e-18,1.4956378743599568,1.49978446143417,6.444556166756479e-19,-1.6574596284816636e-05,0.0006985504061880519,0.9999999999997848,-6.554808291172149e-07,-6.586349891341862e-19,2.5247943809550752e-20,up
11.26,1.8924017754514126e-18,1.4956378412397826,1.4997858571931613,6.184878704143171e-19,-1.6545585824240932e-05,0.000697208585073117,0.9999999999997856,-6.542604815044074e-07,-6.419371636563582e-19,2.383822083906847e-20,up
11.262,1.8936139445502854e-18,1.4956378081775759,1.4997872502709724,5.938256768014798e-19,-1.6516628993988444e-05,0.0006958692260030748,0.9999999999997864,-6.530428041660071e-07,-6.253314930960477e-19,2.3803297412594818e-20,up
11.264,1.8947770126069053e-18,1.495637775173229,1.4997886406725232,5.694937050938305e-19,-1.6487725678692494e-05,0.0006945323248876943,0.9999999999997872,-6.518277910280053e-07,-5.869002060935506e-19,2.3426187178842578e-20,up
11.266,1.89589357456469e-18,1.4956377422266356,1.4997900284027257,5.471032630848866e-19,-1.645887576324772e-05,0.0006931978776418801,0.999999999999788,-6.506154360176057e-07,-5.815466097792722e-19,2.1678940511062624e-20,up
11.268,1.8969642760365107e-18,1.4956377093376887,1.4997914134664836,5.236330531587192e-19,-1.6430079132809968e-05,0.0006918658801856849,0.9999999999997887,-6.494057330628349e-07,-5.762183946028531e-19,1.8222528336632086e-20,up
11.27,1.89798954432345e-18,1.4956376765062818,1.4997927958686923,5.016699130185763e-19,-1.6401335672796234e-05,0.0006905363284443021,0.9999999999997895,-6.481986760930155e-07,-5.709154377891273e-19,1.682905935991564e-20,up
11.272,1.898969912220434e-18,1.4956376437323087,1.499794175614239,4.788400605583788e-19,-1.6372645268884513e-05,0.0006892092183480566,0.9999999999997903,-6.46994259039023e-07,-5.491898713003222e-19,1.7152189904405838e-20,up
11.274000000000001,1.899906913906728e-18,1.4956376110156635,1.4997955527080031,4.582672598605527e-19,-1.6344007807013724e-05,0.0006878845458324226,0.9999999999997911,-6.457924758330153e-07,-5.330368865057101e-19,1.8502542364119255e-20,up
11.276,1.9008020766477564e-18,1.4956375783562403,1.499796927154856,4.3714394523997935e-19,-1.631542317338358e-05,0.0006865623068380113,0.9999999999997918,-6.445933204087396e-07,-4.950431438864611e-19,1.8821695577106277e-20,up
11.278,1.901657995362013e-18,1.4956375457539337,1.49979829895966,4.1880693162814907e-19,-1.6286891254454488e-05,0.0006852424973105784,0.9999999999997926,-6.433967867017764e-07,-4.901250158904686e-19,2.0510353133318386e-20,up
11.280000000000001,1.9024752800373922e-18,1.4956375132086384,1.4997996681272707,3.9850975389141415e-19,-1.625841193694741e-05,0.0006839251132010311,0.9999999999997934,-6.422028686495638e-07,-4.852302038990236e-19,2.150887286410102e-20,up
11.282,1.90325421495735e-18,1.495637480720249,1.4998010346625343,3.8034946264276837e-19,-1.6229985107843738e-05,0.0006826101504654052,0.9999999999997942,-6.410115601913455e-07,-4.968063467745235e-19,2.0448255505034285e-20,up
11.283999999999999,1.903993971501319e-18,1.495637448288661,1.49980239857029,3.593675057399073e-19,-1.620161065438518e-05,0.000681297605064893,0.9999999999997949,-6.398228552687038e-07,-5.08340605475076e-19,2.0074662812992745e-20,up
11.286000000000001,1.904693652423018e-18,1.4956374159137695,1.499803759855368,3.403100519074833e-19,-1.61732884640736e-05,0.0006799874729658216,0.9999999999997957,-6.38636747825413e-07,-5.143375997493569e-19,2.0730748665290666e-20,up
11.288,1.9053528665609524e-18,1.4956373835954704,1.4998051185225911,3.1897253081031633e-19,-1.6145018424670886e-05,0.0006786797501396713,0.9999999999997965,-6.374532318074878e-07,-5.093539932447145e-19,2.2414068864255202e-20,up
11.29,1.9059720127395623e-18,1.4956373513336592,1.4998064745767739,3.003135610074645e-19,-1.6116800424198804e-05,0.0006773744325630493,0.9999999999997973,-6.362723011633712e-07,-4.93441844545027e-19,2.1352912812709916e-20,up
11.292,1.9065522757029227e-18,1.4956373191282322,1.4998078280227227,2.8001711434142714e-19,-1.6088634350938855e-05,0.0006760715162177265,0.999999999999798,-6.350939498442457e-07,-4.830877138430398e-19,2.0636937033903762e-20,up
11.294,1.907094475869357e-18,1.4956372869790855,1.4998091788652361,2.6228621205879295e-19,-1.6060520093432103e-05,0.0006747709970906137,0.9999999999997988,-6.339181718038617e-07,-4.727956631813393e-19,2.3006205135749646e-20,up
11.296,1.907599500221914e-18,1.4956372548861154,1.4998105271091045,2.4280504244213745e-19,-1.6032457540479027e-05,0.0006734728711737532,0.9999999999997996,-6.327449609988488e-07,-4.62565401511165e-19,2.3313888654374408e-20,up
11.298,1.9080681232555206e-18,1.495637222849219,1.49981187275911,2.2588457595060644e-19,-1.6004446581139352e-05,0.0006721771344643426,0.9999999999998004,-6.31574311388998e-07,-4.523836397278457e-19,2.225060327238231e-20,up
11.3,1.9085011512653133e-18,1.4956371908682928,1.4998132158200275,2.072097029743186e-19,-1.5976487104731876e-05,0.0006708837829647281,0.9999999999998012,-6.304062169368467e-07,-4.422501468242187e-19,2.1532499713250466e-20,up
11.302,1.9088993865978743e-18,1.4956371589432345,1.4998145562966232,1.9109158456108196e-19,-1.5948579000834305e-05,0.0006695928126823951,0.9999999999998019,-6.292406716083345e-07,-4.3216469440234375e-19,2.0473436913404273e-20,up
11.304,1.9092638427929313e-18,1.4956371270739408,1.4998158941936555,1.7343025280214968e-19,-1.5920722159283057e-05,0.0006683042196299808,0.9999999999998027,-6.280776693725457e-07,-4.1116188774541885e-19,2.112896638507389e-20,up
11.306000000000001,1.909595780243981e-18,1.4956370952603097,1.499817229515875,1.5853650540771085e-19,-1.5892916470173104e-05,0.0006670179998252502,0.9999999999998035,-6.269172042020892e-07,-4.0668040781753085e-19,2.0412306645191132e-20,up
11.308,1.909895736756385e-18,1.4956370635022391,1.499818562268024,1.414491752218124e-19,-1.586516182385776e-05,0.000665734149291125,0.9999999999998043,-6.257592700730984e-07,-4.0222017557946092e-19,1.626991915304215e-20,up
11.31,1.9101639971195656e-18,1.4956370317996268,1.4998198924548374,1.2680444890245875e-19,-1.5837458110948503e-05,0.0006644526640556727,0.999999999999805,-6.246038609651211e-07,-4.032506750342486e-19,1.2480015510169508e-20,up
11.312000000000001,1.9104006302238344e-18,1.495637000152371,1.4998212200810417,1.0985771726698242e-19,-1.5809805222314784e-05,0.0006631735401521006,0.9999999999998057,-6.234509708616737e-07,-3.988066986567431e-19,1.418126864524299e-20,up
11.314,1.910605991212426e-18,1.4956369685603703,1.4998225451513554,9.556821942891819e-20,-1.5782203049083812e-05,0.0006618967736187535,0.9999999999998064,-6.223005937500575e-07,-3.833926326171088e-19,1.622114376185335e-20,up
11.315999999999999,1.9107809728432163e-18,1.4956369370235232,1.4998238676704896,7.919113454605007e-20,-1.575465148264036e-05,0.0006606223604991262,0.999999999999807,-6.211527236216867e-07,-4.118993097467608e-19,1.4830002771891992e-20,up
11.318000000000001,1.9109240984684033e-18,1.4956369055417287,1.499825187643147,6.407172265615676e-20,-1.5727150414626538e-05,0.0006593502968418617,0.9999999999998077,-6.200073544720027e-07,-3.7994943736336277e-19,1.3100272597767537e-20,up
11.32,1.9110373062108504e-18,1.495636874114886,1.4998265050740225,4.934413928953398e-20,-1.56996997369416e-05,0.000658080578700734,0.9999999999998084,-6.188644803005485e-07,-3.481250389055965e-19,1.2402220720533154e-20,up
11.322,1.9111232069519228e-18,1.4956368427428943,1.4998278199678032,3.672796563367631e-20,-1.567229934174172e-05,0.0006568132021346683,0.999999999999809,-6.177240951110804e-07,-3.1643851613301685e-19,1.1363568213397825e-20,up
11.324,1.911183862442968e-18,1.4956368114256533,1.4998291323291686,2.3739366714858576e-20,-1.5644949121439768e-05,0.0006555481632077378,0.9999999999998097,-6.165861929119105e-07,-3.4521062259204346e-19,9.642092143108685e-21,up
11.326,1.9112174161663825e-18,1.4956367801630626,1.4998304421627897,9.627089994929103e-21,-1.5617648968705085e-05,0.0006542854579891451,0.9999999999998104,-6.154507677157531e-07,-3.7384632732606294e-19,8.951868614280046e-21,up
11.328,1.9112216263346663e-18,1.4956367489550222,1.4998317494733302,-5.60330065256969e-21,-1.559039877646326e-05,0.0006530250825532396,0.999999999999811,-6.143178135399779e-07,-4.0234627634287813e-19,1.0319249693280635e-20,up
11.33,1.9111942622616237e-18,1.4956367178014323,1.4998330542654457,-2.1838705682928874e-20,-1.5563198437895886e-05,0.0006517670329795109,0.9999999999998117,-6.131873244066485e-07,-4.197459494413689e-19,1.0655398513118015e-20,up
11.332,1.9111340361530706e-18,1.4956366867021933,1.499834356543784,-3.8428942699939004e-20,-1.5536047846440326e-05,0.0006505113053525876,0.9999999999998124,-6.120592943426482e-07,-4.2609797078767694e-19,8.935181339981682e-21,up
11.334,1.9110403840421088e-18,1.4956366556572058,1.499835656312985,-5.526451116660792e-20,-1.550894689578947e-05,0.0006492578957622359,0.999999999999813,-6.109337173798157e-07,-4.3241987864382905e-19,7.561703136895037e-21,up
11.336,1.9109128164945636e-18,1.4956366246663708,1.4998369535776812,-7.234418329165875e-20,-1.5481895479891498e-05,0.0006480068003033673,0.9999999999998137,-6.098105875549275e-07,-4.387118161886287e-19,5.848819149432481e-21,up
11.338000000000001,1.9107508465260053e-18,1.4956365937295892,1.4998382483424966,-8.966673711719714e-20,-1.545489349294962e-05,0.0006467580150760272,0.9999999999998144,-6.086898989098393e-07,-4.449739257135074e-19,3.455078584964296e-21,up
11.34,1.91055398959011e-18,1.4956365628467623,1.499839540612048,-1.0723095649104526e-19,-1.542794082942183e-05,0.0006455115361853992,0.999999999999815,-6.075716454916527e-07,-4.512063467478808e-19,3.465642054741479e-21,up
11.342,1.9103217635670755e-18,1.4956365320177913,1.4998408303909438,-1.250356310387677e-19,-1.5401037384020644e-05,0.0006442673597418037,0.9999999999998157,-6.064558213528724e-07,-4.574092198206527e-19,6.216659660639614e-21,up
11.344000000000001,1.910053581189921e-18,1.4956365012425783,1.4998421176837855,-1.43079556136334e-19,-1.537418305171284e-05,0.0006430254818606923,0.9999999999998164,-6.053424205513964e-07,-4.581001048732702e-19,7.247033630895276e-21,up
11.346,1.909749681898615e-18,1.4956364705210248,1.4998434024951661,-1.6071683967720041e-19,-1.5347377727719194e-05,0.0006417858986626607,0.999999999999817,-6.042314371505126e-07,-4.423659588536542e-19,6.218986727425275e-21,up
11.347999999999999,1.9094111279620912e-18,1.495636439853033,1.4998446848296711,-1.777346891444444e-19,-1.5320621307514208e-05,0.000640548606273443,0.9999999999998177,-6.031228652192954e-07,-4.267064024791274e-19,8.277329544688496e-21,up
11.350000000000001,1.909039083579416e-18,1.4956364092385053,1.4998459646918783,-1.9424354038788263e-19,-1.5293913686825835e-05,0.0006393136008238887,0.9999999999998184,-6.02016698832397e-07,-4.1659067293946795e-19,7.24724991950754e-21,up
11.352,1.908634421085224e-18,1.4956363786773441,1.4998472420863576,-2.1035311426933202e-19,-1.526725476163522e-05,0.00063808087844999,0.999999999999819,-6.00912932070356e-07,-4.065228998720405e-19,5.533883007123065e-21,up
11.354,1.908197937075756e-18,1.4956363481694521,1.4998485170176712,-2.2595780555654317e-19,-1.5240644428176395e-05,0.0006368504352928782,0.9999999999998197,-5.998115590195032e-07,-3.855376883909337e-19,6.223606942943226e-21,up
11.356,1.9077309974613645e-18,1.4956363177147323,1.499849789490374,-2.411679955606866e-19,-1.5214082582936017e-05,0.0006356222674988069,0.9999999999998204,-5.98712573772203e-07,-4.1400820344110653e-19,7.254387039301782e-21,up
11.358,1.9072320928608508e-18,1.4956362873130877,1.4998510595090127,-2.5770678453244237e-19,-1.5187569122653068e-05,0.000634396371219164,0.999999999999821,-5.976159704270003e-07,-3.9848308404310827e-19,8.966802007784215e-21,up
11.36,1.9067019448127673e-18,1.495636256964422,1.4998523270781265,-2.723400462984156e-19,-1.516110394431857e-05,0.0006331727426104586,0.9999999999998217,-5.965217430883718e-07,-3.8300557595833377e-19,6.906288341472109e-21,up
11.362,1.9061416305703858e-18,1.4956362266686383,1.499853592202247,-2.8819614548472466e-19,-1.5134686945175293e-05,0.0006319513778343378,0.9999999999998224,-5.954298858671253e-07,-4.114621052312965e-19,5.193346468865217e-21,up
11.364,1.905549426489057e-18,1.4956361964256404,1.4998548548858979,-3.0387037710350285e-19,-1.5108318022717459e-05,0.000630732273057569,0.999999999999823,-5.943403928804415e-07,-3.904274863522939e-19,6.568388320847516e-21,up
11.366,1.9049267011244272e-18,1.4956361662353324,1.4998561151335954,-3.1871808090215496e-19,-1.5081997074690434e-05,0.0006295154244520436,0.9999999999998237,-5.932532582520734e-07,-3.694925879572879e-19,6.569525134673551e-21,up
11.368,1.90427510346041e-18,1.4956361360976185,1.4998573729498481,-3.3274332551563256e-19,-1.5055723999090425e-05,0.000628300828194794,0.9999999999998244,-5.921684761121731e-07,-3.4865693750825516e-19,4.8577582638323025e-21,up
11.370000000000001,1.9035962743629814e-18,1.4956361060124028,1.4998586283391568,-3.4595016026141596e-19,-1.5029498694164177e-05,0.0006270884804679522,0.999999999999825,-5.910860405974149e-07,-3.279200618558568e-19,5.8909342453669976e-21,up
11.372,1.9028918466187237e-18,1.4956360759795901,1.4998598813060147,-3.583426152306745e-19,-1.5003321058408661e-05,0.000625878377458785,0.9999999999998257,-5.900059458512712e-07,-3.072814941477223e-19,7.264322673649137e-21,up
11.374,1.902163444973186e-18,1.4956360459990852,1.4998611318549075,-3.6992470137963023e-19,-1.4977190990570758e-05,0.0006246705153596845,0.9999999999998264,-5.889281860240354e-07,-2.867407687359928e-19,8.291794264273422e-21,up
11.376000000000001,1.9014126861690638e-18,1.4956360160707929,1.4998623799903132,-3.80700410620387e-19,-1.4951108389646941e-05,0.0006234648903681499,0.999999999999827,-5.87852755272767e-07,-2.6629742157463983e-19,9.316424278174751e-21,up
11.378,1.900641178984196e-18,1.4956359861946185,1.4998636257167024,-3.9067371591120174e-19,-1.492507315488296e-05,0.0006222614986868175,0.9999999999998277,-5.867796477614579e-07,-2.459509910183993e-19,1.0338625567997045e-20,up
11.379999999999999,1.899850524269384e-18,1.495635956370467,1.4998648690385377,-3.9984857134634466e-19,-1.4899085185773512e-05,0.0006210603365234272,0.9999999999998284,-5.857088576611411e-07,-2.2570101821472013e-19,1.033041960846443e-20,up
11.382,1.899042314986029e-18,1.4956359265982444,1.4998661099602744,-4.082289122456736e-19,-1.4873144382061921e-05,0.0006198614000908295,0.999999999999829,-5.846403791500992e-07,-2.0554704608685037e-19,8.950775184352272e-21,up
11.384,1.8982181362435916e-18,1.4956358968778563,1.49986734848636,-4.158186552436763e-19,-1.4847250643739793e-05,0.0006186646856070049,0.9999999999998297,-5.835742064138408e-07,-1.8548861852083286e-19,7.916656366587135e-21,up
11.386,1.8973795653368756e-18,1.4956358672092087,1.499868584621235,-4.2262169837783276e-19,-1.482140387104669e-05,0.0006174701892950386,0.9999999999998304,-5.825103336450112e-07,-1.6552528276234274e-19,6.885801055710255e-21,up
11.388,1.896528171783132e-18,1.4956358375922079,1.4998698183693315,-4.2864192117680836e-19,-1.4795603964469802e-05,0.0006162779073831336,0.999999999999831,-5.814487550435124e-07,-1.4565658860637306e-19,4.828998882013384e-21,up
11.39,1.895665517358989e-18,1.49563580802676,1.4998710497350751,-4.338831847483224e-19,-1.4769850824743603e-05,0.0006150878361045938,0.9999999999998317,-5.80389464816781e-07,-1.258820857891054e-19,4.489973138183666e-21,up
11.392,1.894793156137208e-18,1.4956357785127716,1.4998722787228829,-4.384568943032575e-19,-1.4744144352849505e-05,0.0006138999716978381,0.9999999999998324,-5.793324571797911e-07,-1.1716649443775037e-19,4.15094516773736e-21,up
11.394,1.8939117743001765e-18,1.4956357490501497,1.499873505337165,-4.429041551916623e-19,-1.4718484450015514e-05,0.0006127143104063938,0.999999999999833,-5.782777263552156e-07,-1.1398780083307992e-19,2.442078305495761e-21,up
11.396,1.893021551734947e-18,1.495635719638801,1.4998747295823238,-4.47333490212845e-19,-1.4692871017715879e-05,0.0006115308484788897,0.9999999999998336,-5.772252665732035e-07,-1.1629376308598458e-19,1.7660617745095882e-21,up
11.398,1.8921223810471852e-18,1.495635690278633,1.4998759514627544,-4.518522062341958e-19,-1.4667303957670748e-05,0.0006103495821690573,0.9999999999998341,-5.761750720717557e-07,-1.1858879158973547e-19,4.1756004961304015e-21,up
11.4,1.8912139047352062e-18,1.4956356609695527,1.4998771709828442,-4.56674812451718e-19,-1.4641783171845807e-05,0.0006091705077357327,0.9999999999998347,-5.751271370966165e-07,-1.3182511006880629e-19,6.237178715713183e-21,up
11.402000000000001,1.8902953012300734e-18,1.4956356317114679,1.4998783881469735,-4.620149281817029e-19,-1.4616308562451925e-05,0.0006079936214428574,0.9999999999998352,-5.740814559014283e-07,-1.4501167552440525e-19,6.237901656707698e-21,up
11.404,1.8893655019665297e-18,1.495635602504286,1.4998796029595145,-4.679777245523738e-19,-1.4590880031944797e-05,0.0006068189195594715,0.9999999999998358,-5.730380227478596e-07,-1.6910089414177139e-19,3.497743859472066e-21,up
11.405999999999999,1.8884228701008415e-18,1.4956355733479154,1.4998808154248324,-4.744523876348914e-19,-1.4565497483024578e-05,0.000605646398359708,0.9999999999998364,-5.719968319056098e-07,-1.437326672785543e-19,-6.065927665618784e-22,up
11.408000000000001,1.88746903892131e-18,1.495635544242264,1.499882025547285,-4.790701773509439e-19,-1.4540160818635516e-05,0.0006044760541228034,0.9999999999998369,-5.709578776524649e-07,-1.0750654122524967e-19,-1.2745925661784938e-21,up
11.41,1.886506745450619e-18,1.49563551518724,1.4998832333312222,-4.8323857446314e-19,-1.4514869941965587e-05,0.0006033078831330852,0.9999999999998375,-5.699211542743963e-07,-1.0984322887278647e-19,-9.13814942557238e-22,up
11.411999999999999,1.885536024477277e-18,1.495635486182752,1.499884438780987,-4.874976075591623e-19,-1.4489624756446121e-05,0.0006021418816799665,0.999999999999838,-5.688866560656642e-07,-1.1216883967157235e-19,-1.924944325317268e-21,up
11.414,1.8845566951814023e-18,1.495635457228709,1.4998856419009148,-4.918468248972753e-19,-1.446442516575143e-05,0.0006009780460579676,0.9999999999998386,-5.67854377328877e-07,-1.1448342574688487e-19,-3.618999814764488e-21,up
11.416,1.883568577644448e-18,1.4956354283250195,1.4998868426953333,-4.962857768817624e-19,-1.4439271073798428e-05,0.0005998163725666784,0.9999999999998391,-5.668243123750235e-07,-1.1678703936498828e-19,-5.994362623069337e-21,up
11.418,1.882571492844921e-18,1.4956353994715927,1.4998880411685633,-5.008140160527735e-19,-1.4414162384746259e-05,0.0005986568575107924,0.9999999999998397,-5.657964555234326e-07,-1.1907973254576513e-19,-9.049417799529095e-21,up
11.42,1.8815652626541213e-18,1.495635370668338,1.499889237324918,-5.054310970761196e-19,-1.4389099002995908e-05,0.0005974994972000846,0.9999999999998402,-5.647708011021998e-07,-1.2136155550829594e-19,-1.0041262802645368e-20,up
11.422,1.8805497098319004e-18,1.495635341915165,1.4998904311687031,-5.101365767328603e-19,-1.4364080833189817e-05,0.0005963442879494037,0.9999999999998408,-5.63747343447839e-07,-1.236325599728196e-19,-9.317043514766343e-21,up
11.424,1.87952465802244e-18,1.495635313211983,1.4998916227042172,-5.148224513019649e-19,-1.4339107780211506e-05,0.0005951912260786921,0.9999999999998413,-5.627260769056264e-07,-1.1492763406372085e-19,-1.1335838498244771e-20,up
11.426,1.8784908635979232e-18,1.4956352845587022,1.499892811935751,-5.188436074517092e-19,-1.4314179749185175e-05,0.0005940403079129612,0.9999999999998419,-5.617069958294214e-07,-9.529880970573619e-20,-1.2322682301091193e-20,up
11.428,1.8774498682644662e-18,1.4956352559552324,1.4998939988675888,-5.218806369280396e-19,-1.4289296645475321e-05,0.000592891529782308,0.9999999999998425,-5.606900945819825e-07,-5.932828717704697e-20,-1.2279617959172492e-20,up
11.43,1.8764042807046332e-18,1.495635227401484,1.4998951835040066,-5.238313453314639e-19,-1.4264458374686334e-05,0.0005917448880219076,0.999999999999843,-5.596753675350789e-07,-6.738895581158759e-20,-1.4977922474461494e-20,up
11.432,1.8753535782751085e-18,1.4956351988973673,1.4998963658492737,-5.269594025122567e-19,-1.4239664842662103e-05,0.0005906003789719996,0.9999999999998436,-5.58662809069239e-07,-8.089399183325246e-20,-1.424402591184886e-20,up
11.434000000000001,1.8742968098177726e-18,1.495635170442793,1.4998975459076516,-5.299687478843683e-19,-1.4214915955485619e-05,0.000589457998977902,0.9999999999998441,-5.57652413573956e-07,-9.98305819905267e-20,-1.2483881621532313e-20,up
11.436,1.8732323473297485e-18,1.4956351420376721,1.499898723683395,-5.345811376811128e-19,-1.4190211619478574e-05,0.0005883177443899949,0.9999999999998447,-5.566441754477822e-07,-1.1867739906175368e-19,-1.1413232404803362e-20,up
11.437999999999999,1.8721588567275707e-18,1.4956351136819153,1.4998998991807508,-5.390679861955641e-19,-1.416555174120096e-05,0.0005871796115637385,0.9999999999998452,-5.556380890983628e-07,-1.3743486920928e-19,-1.2058428184860986e-20,up
11.440000000000001,1.8710746527772202e-18,1.4956350853754339,1.4999010724039592,-5.452579651163153e-19,-1.414093622745066e-05,0.0005860435968596474,0.9999999999998458,-5.546341489426287e-07,-1.615730034783567e-19,-1.5100721588993358e-20,up
11.442,1.8699780585579192e-18,1.4956350571181392,1.4999022433572526,-5.514216525733004e-19,-1.4116364985263031e-05,0.0005849096966433092,0.9999999999998463,-5.536323494066045e-07,-1.746315375428028e-19,-1.470919547079952e-20,up
11.443999999999999,1.86886790808296e-18,1.4956350289099427,1.4999034120448567,-5.588495851806354e-19,-1.4091837921910511e-05,0.0005837779072853569,0.9999999999998469,-5.526326849257489e-07,-1.8761516815821073e-19,-1.3291425391239694e-20,up
11.446,1.8677431491401433e-18,1.4956350007507564,1.499904578470989,-5.659222401788077e-19,-1.4067354944902188e-05,0.0005826482251614973,0.9999999999998475,-5.516351499448277e-07,-1.9506766041646066e-19,-1.3247664700917406e-20,up
11.448,1.866603378971393e-18,1.495634972640492,1.4999057426398608,-5.7382472582311995e-19,-1.4042915961983399e-05,0.000581520646652492,0.999999999999848,-5.50639738917843e-07,-1.9151965647535206e-19,-1.286094625350683e-20,up
11.45,1.8654488069538235e-18,1.4956349445790618,1.4999069045556757,-5.805090735089525e-19,-1.4018520881135306e-05,0.0005803951681441533,0.9999999999998486,-5.49646446308383e-07,-1.6605814210531123e-19,-1.3845802252494068e-20,up
11.452,1.8642811466069414e-18,1.4956349165663778,1.49990806422263,-5.872723870015902e-19,-1.3994169610574483e-05,0.000579271786027352,0.9999999999998491,-5.486552665895995e-07,-1.8457799687905695e-19,-1.4829111871426255e-20,up
