t,px,py,pz,vx,vy,vz,qw,qx,qy,qz
0.15,0.05102607161234157,0.0024679500531089374,1.0056779308817632,0.24796397290168665,0.04810190426650897,0.019882462539192236,0.9994897767251815,-0.030898616392013818,0.00808424457406101,0.00032667502618372924
0.152,0.05152226272651921,0.0025653672367853663,1.0057177589809418,0.2482243252574442,0.04931747777725059,0.01994554416401751,0.9994827409883807,-0.031233439492072204,0.007656019209874493,0.00032877607386612505
0.154,0.0520189576471828,0.0026652285131981146,1.00575771307251,0.24846780126017118,0.05054598370225715,0.020008451560936853,0.9994754491698847,-0.03156624592793081,0.007231125542978723,0.00033082934664464147
0.156,0.05251612275558508,0.0027675596643084977,1.0057977927754123,0.2486945348054421,0.05178733919916418,0.020071152212218966,0.9994679074706513,-0.03189703970802622,0.006809553203154106,0.00033283520876406985
0.158,0.05301372470038905,0.00287238630655229,1.0058379976442275,0.248904659407431,0.053041461585179396,0.02013361426833334,0.9994601220223545,-0.03222582488507128,0.006391291770796988,0.0003347940234456485
0.16,0.05351173039690159,0.002979733891161885,1.0058783271704979,0.24909830819534332,0.05430826834012414,0.02019580654144784,0.9994520988875092,-0.032552605559981344,0.0059763307786498705,0.00033670615288122215
0.162,0.0540101070262999,0.0030896277044941143,1.0059187807840457,0.24927561390983044,0.05558767710899179,0.020257698498961262,0.9994438440598687,-0.03287738587771297,0.005564659711973834,0.0003385719582215192
0.164,0.05450882203485097,0.003202092868363436,1.0059593578542783,0.24943670889953914,0.05687960570480961,0.020319260257019477,0.9994353634646133,-0.03320017002951304,0.005156268009947093,0.00034039179956621055
0.166,0.05500784313312409,0.0033171543403805698,1.0060000576914778,0.24958172511767399,0.058183972111181925,0.02038046257405789,0.9994266629587145,-0.03352096225009945,0.0047511450660789115,0.00034216603595541066
0.168,0.055507138295196656,0.003434836914296361,1.0060408795480806,0.24971079411866873,0.05950069448500775,0.020441276844337792,0.9994177483311683,-0.03383976681886181,0.004349280229394559,0.00034389502535837814
0.17,0.05600667575785331,0.0035551652203508885,1.0060818226199413,0.24982404705488934,0.06082969115898315,0.020501675091503958,0.9994086253033407,-0.03415658805788626,0.003950662804997116,0.0003455791246663184
0.17200000000000001,0.056506424019778574,0.0036781637256276525,1.0061228860475862,0.2499216146734291,0.062170880644197436,0.020561629962143328,0.9993992995292329,-0.03447143033250178,0.0035552820551133318,0.00034721868968103016
0.17400000000000002,0.05700635184074318,0.003803856734412819,1.0061640689174516,0.25000362731294684,0.063524181632579,0.020621114719362444,0.9993897765958178,-0.03478429804983702,0.0031631271997443217,0.000348814075108126
0.176,0.05750642824078405,0.003932268388559388,1.0062053702631113,0.25007021490058606,0.06488951299938489,0.020680103236370973,0.999380062023329,-0.03509519565895929,0.0027741874176193545,0.0003503656345461853
0.178,0.05800662249937828,0.00406342266785624,1.00624678906649,0.2501215069489442,0.06626679380558095,0.020738569990083017,0.9993701612655934,-0.03540412764976767,0.0023884518468982553,0.0003518737204800363
0.18,0.05850690415461106,0.004197343390401949,1.0062883242590643,0.25015763255311513,0.06765594330023444,0.020796490054728233,0.9993600797103378,-0.035711098552879426,0.002005909586062814,0.00035333868427060705
0.182,0.059007243002337735,0.004334054212983303,1.0063299747230514,0.25017872038778594,0.0690568809228233,0.02085383909548058,0.9993498226795235,-0.03601611293873683,0.001626549694647501,0.00035476087614816733
0.184,0.05950760909534019,0.004473578631458432,1.006371739292584,0.2501848987044017,0.07046952630553847,0.02091059336209995,0.9993393954296654,-0.03631917541733796,0.001250361194087244,0.0003561406452028972
0.186,0.060007972742477544,0.004615939981144473,1.0064136167548734,0.2501762953283863,0.0718937992755194,0.020966729682591723,0.9993288031521705,-0.03662029063748028,0.0008773330684617383,0.0003574783393780997
0.188,0.06050830450783141,0.004761161437209691,1.00645560585136,0.2501530376564283,0.07332961985707077,0.021022225456881625,0.9993180509736679,-0.03691946328639666,0.0005074542653114584,0.00035877430546143606
0.19,0.061008575209845727,0.004909266015069975,1.0064977052788504,0.25011525265382323,0.07477690827382319,0.02107705865050932,0.9993071439563512,-0.03721669808908742,0.00014071369638631224,0.00036002888907816165
0.192,0.06150875592046141,0.005060276570789629,1.0065399136906419,0.2500630668518779,0.0762355849508677,0.02113120778833922,0.999296087098319,-0.03751199980789966,-0.0002228997615625854,0.00036124243468295636
0.194,0.06200881796424579,0.005214215801486385,1.006582229697636,0.2499966063453722,0.07770557051684127,0.021184651948291056,0.9992848853339219,-0.037805373241917496,-0.0005833972660357119,0.0003624152855532426
0.196,0.06250873291751709,0.005371106245740555,1.006624651869438,0.24991599679008014,0.07918678580598201,0.02123737075508938,0.9992735435341102,-0.03809682322650859,-0.0009407900080128228,0.00036354778378154155
0.198,0.06300847260746399,0.005530970284008246,1.0066671787354429,0.24982136340034783,0.08067915186013976,0.021289344374033844,0.999262066506788,-0.03838635463275346,-0.0012950892112108168,0.00036464027026892595
0.2,0.0635080091112604,0.005693830139038571,1.0067098087859125,0.24971283094672966,0.08218258993075414,0.02134055350479004,0.9992504589971664,-0.03867397236697421,-0.0016463061313278303,0.00036569308471784135
0.202,0.06400731475517553,0.0058597078762947655,1.0067525404730369,0.24959052375368032,0.08369702148079115,0.02139097937520212,0.9992387256881242,-0.03895968137019102,-0.0019944520553084114,0.00036670656562573663
0.20400000000000001,0.06450636211367947,0.006028625404379152,1.0067953722119838,0.24945456569730348,0.0852223681866459,0.021440603735127448,0.9992268712005674,-0.0392434866176423,-0.0023395383006020553,0.0003676810502783003
0.20600000000000002,0.06500512400854426,0.0062006044754618645,1.0068383023819383,0.24930508020315564,0.08675855194000617,0.021489408850294142,0.9992149000937944,-0.03952539311826089,-0.0026815762144370677,0.0003686168747433003
