t,px,py,pz,vx,vy,vz,qw,qx,qy,qz,cmd
0.098,0.0,0.0,1.0048117280005386,0.0,0.0,0.0980417651028148,1.0,0.0,0.0,0.0,up
0.1,0.0,0.0,1.0050098030357222,0.0,0.0,0.10003327008079953,1.0,0.0,0.0,0.0,up
0.10200000000000001,0.0,0.0,1.005211860741823,0.0,0.0,0.1020244360200032,1.0,0.0,0.0,0.0,up
0.10400000000000001,0.0,0.0,1.005417900442701,0.0,0.0,0.10401526485805493,1.0,0.0,0.0,0.0,up
0.106,0.0,0.0,1.0056279214660835,0.0,0.0,0.1060057585242663,1.0,0.0,0.0,0.0,up
0.108,0.0,0.0,1.0058419231435474,0.0,0.0,0.10799591893966373,1.0,0.0,0.0,0.0,up
0.11,0.0,0.0,1.0060599048105041,0.0,0.0,0.10998574801702053,1.0,0.0,0.0,0.0,up
0.112,0.0,0.0,1.006281865806182,0.0,0.0,0.11197524766088901,1.0,0.0,0.0,0.0,up
0.114,0.0,0.0,1.0065078054736105,0.0,0.0,0.11396441976763233,1.0,0.0,0.0,0.0,up
0.116,0.0,0.0,1.0067377231596035,0.0,0.0,0.11595326622545638,1.0,0.0,0.0,0.0,up
0.11800000000000001,0.0,0.0,1.0069716182147435,0.0,0.0,0.11794178891444138,1.0,0.0,0.0,0.0,up
0.12,0.0,0.0,1.0072094899933646,0.0,0.0,0.1199299897065735,1.0,0.0,0.0,0.0,up
0.122,0.0,0.0,1.007451337853537,0.0,0.0,0.12191787046577628,1.0,0.0,0.0,0.0,up
0.124,0.0,0.0,1.0076971611570507,0.0,0.0,0.12390543304794197,1.0,0.0,0.0,0.0,up
0.126,0.0,0.0,1.0079469592693995,0.0,0.0,0.12589267930096273,1.0,0.0,0.0,0.0,up
0.128,0.0,0.0,1.0082007315597652,0.0,0.0,0.12787961106476176,1.0,0.0,0.0,0.0,up
0.13,0.0,0.0,1.0084584774010013,0.0,0.0,0.12986623017132423,1.0,0.0,0.0,0.0,up
0.132,0.0,0.0,1.0087201961696173,0.0,0.0,0.13185253844472825,1.0,0.0,0.0,0.0,up
0.134,0.0,0.0,1.008985887245763,0.0,0.0,0.13383853770117543,1.0,0.0,0.0,0.0,up
0.136,0.0,0.0,1.0092555500132132,0.0,0.0,0.13582422974902178,1.0,0.0,0.0,0.0,up
0.138,0.0,0.0,1.009529183859351,0.0,0.0,0.13780961638880798,1.0,0.0,0.0,0.0,up
0.14,0.0,0.0,1.0098067881751531,0.0,0.0,0.13979469941329,1.0,0.0,0.0,0.0,up
0.14200000000000002,0.0,0.0,1.010088362355174,0.0,0.0,0.14177948060746925,1.0,0.0,0.0,0.0,up
0.14400000000000002,0.0,0.0,1.01037390579753,0.0,0.0,0.14376396174862285,1.0,0.0,0.0,0.0,up
0.146,0.0,0.0,1.010663417903885,0.0,0.0,0.1457481446063337,1.0,0.0,0.0,0.0,up
0.148,0.0,0.0,1.0109568980794337,0.0,0.0,0.1477320309425204,1.0,0.0,0.0,0.0,up
0.15,0.0,0.0,1.0112543457328877,0.0,0.0,0.14971562251146714,1.0,0.0,0.0,0.0,up
0.152,0.0,0.0,1.011555760276459,0.0,0.0,0.15169892105985341,1.0,0.0,0.0,0.0,up
0.154,0.0,0.0,1.0118611411258458,0.0,0.0,0.1536819283267837,1.0,0.0,0.0,0.0,up
0.156,0.0,0.0,1.0121704877002164,0.0,0.0,0.15566464604381694,1.0,0.0,0.0,0.0,up
0.158,0.0,0.0,1.0124837994221954,0.0,0.0,0.15764707593499594,1.0,0.0,0.0,0.0,up
0.16,0.0,0.0,1.0128010757178472,0.0,0.0,0.1596292197168767,1.0,0.0,0.0,0.0,up
0.162,0.0,0.0,1.0131223160166627,0.0,0.0,0.16161107909855765,1.0,0.0,0.0,0.0,up
0.164,0.0,0.0,1.013447519751543,0.0,0.0,0.16359265578170862,1.0,0.0,0.0,0.0,up
0.166,0.0,0.0,1.0137766863587852,0.0,0.0,0.1655739514605999,1.0,0.0,0.0,0.0,up
0.168,0.0,0.0,1.0141098152780679,0.0,0.0,0.1675549678221311,1.0,0.0,0.0,0.0,up
0.17,0.0,0.0,1.014446905952436,0.0,0.0,0.16953570654585998,1.0,0.0,0.0,0.0,up
0.17200000000000001,0.0,0.0,1.014787957828286,0.0,0.0,0.17151616930403088,1.0,0.0,0.0,0.0,up
0.17400000000000002,0.0,0.0,1.0151329703553515,0.0,0.0,0.17349635776160355,1.0,0.0,0.0,0.0,up
0.176,0.0,0.0,1.0154819429866895,0.0,0.0,0.17547627357628143,1.0,0.0,0.0,0.0,up
0.178,0.0,0.0,1.0158348751786643,0.0,0.0,0.17745591839854,1.0,0.0,0.0,0.0,up
0.18,0.0,0.0,1.0161917663909346,0.0,0.0,0.17943529387165505,1.0,0.0,0.0,0.0,up
0.182,0.0,0.0,1.016552616086438,0.0,0.0,0.18141440163173078,1.0,0.0,0.0,0.0,up
0.184,0.0,0.0,1.0169174237313774,0.0,0.0,0.18339324330772788,1.0,0.0,0.0,0.0,up
0.186,0.0,0.0,1.0172861887952067,0.0,0.0,0.18537182052149134,1.0,0.0,0.0,0.0,up
0.188,0.0,0.0,1.017658910750616,0.0,0.0,0.18735013488777835,1.0,0.0,0.0,0.0,up
0.19,0.0,0.0,1.018035589073518,0.0,0.0,0.18932818801428603,1.0,0.0,0.0,0.0,up
0.192,0.0,0.0,1.018416223243034,0.0,0.0,0.1913059815016789,1.0,0.0,0.0,0.0,up
0.194,0.0,0.0,1.0188008127414794,0.0,0.0,0.19328351694361662,1.0,0.0,0.0,0.0,up
0.196,0.0,0.0,1.0191893570543498,0.0,0.0,0.1952607959267811,1.0,0.0,0.0,0.0,up
0.198,0.0,0.0,1.0195818556703073,0.0,0.0,0.19723782003090412,1.0,0.0,0.0,0.0,up
0.2,0.0,0.0,1.019978308081167,0.0,0.0,0.19921459082879425,1.0,0.0,0.0,0.0,up
0.202,0.0,0.0,1.0203787137818823,0.0,0.0,0.2011911098863641,1.0,0.0,0.0,0.0,up
0.20400000000000001,0.0,0.0,1.0207830722705313,0.0,0.0,0.2031673787626573,1.0,0.0,0.0,0.0,up
0.20600000000000002,0.0,0.0,1.021191383048304,0.0,0.0,0.20514339900987538,1.0,0.0,0.0,0.0,up
0.20800000000000002,0.0,0.0,1.0216036456194872,0.0,0.0,0.20711917217340456,1.0,0.0,0.0,0.0,up
0.21,0.0,0.0,1.0220198594914525,0.0,0.0,0.20909469979184242,1.0,0.0,0.0,0.0,up
0.212,0.0,0.0,1.0224400241746414,0.0,0.0,0.21106998339702462,1.0,0.0,0.0,0.0,up
0.214,0.0,0.0,1.0228641391825526,0.0,0.0,0.21304502451405125,1.0,0.0,0.0,0.0,up
0.216,0.0,0.0,1.023292204031728,0.0,0.0,0.2150198246613133,1.0,0.0,0.0,0.0,up
0.218,0.0,0.0,1.0237242182417399,0.0,0.0,0.21699438535051901,1.0,0.0,0.0,0.0,up
0.22,0.0,0.0,1.024160181335177,0.0,0.0,0.21896870808671995,1.0,0.0,0.0,0.0,up
0.222,0.0,0.0,1.0246000928376322,0.0,0.0,0.22094279436833725,1.0,0.0,0.0,0.0,up
0.224,0.0,0.0,1.0250439522776877,0.0,0.0,0.22291664568718753,1.0,0.0,0.0,0.0,up
0.226,0.0,0.0,1.0254917591869035,0.0,0.0,0.22489026352850885,1.0,0.0,0.0,0.0,up
0.228,0.0,0.0,1.025943513099803,0.0,0.0,0.22686364937098658,1.0,0.0,0.0,0.0,up
0.23,0.0,0.0,1.0263992135538607,0.0,0.0,0.22883680468677892,1.0,0.0,0.0,0.0,up
0.232,0.0,0.0,1.026858860089489,0.0,0.0,0.2308097309415428,1.0,0.0,0.0,0.0,up
0.234,0.0,0.0,1.027322452250025,0.0,0.0,0.2327824295944592,1.0,0.0,0.0,0.0,up
0.23600000000000002,0.0,0.0,1.0277899895817177,0.0,0.0,0.23475490209825864,1.0,0.0,0.0,0.0,up
0.23800000000000002,0.0,0.0,1.0282614716337153,0.0,0.0,0.23672714989924662,1.0,0.0,0.0,0.0,up
0.24,0.0,0.0,1.0287368979580518,0.0,0.0,0.2386991744373287,1.0,0.0,0.0,0.0,up
0.242,0.0,0.0,1.029216268109635,0.0,0.0,0.24067097714603572,1.0,0.0,0.0,0.0,up
0.244,0.0,0.0,1.0296995816462338,0.0,0.0,0.24264255945254895,1.0,0.0,0.0,0.0,up
0.246,0.0,0.0,1.030186838128464,0.0,0.0,0.2446139227777249,1.0,0.0,0.0,0.0,up
0.248,0.0,0.0,1.030678037119778,0.0,0.0,0.24658506853612028,1.0,0.0,0.0,0.0,up
0.25,0.0,0.0,1.03117317818645,0.0,0.0,0.24855599813601675,1.0,0.0,0.0,0.0,up
0.252,0.0,0.0,1.0316722608975655,0.0,0.0,0.2505267129794456,1.0,0.0,0.0,0.0,up
0.254,0.0,0.0,1.0321752848250072,0.0,0.0,0.25249721446221246,1.0,0.0,0.0,0.0,up
0.256,0.0,0.0,1.0326822495434433,0.0,0.0,0.25446750397392154,1.0,0.0,0.0,0.0,up
0.258,0.0,0.0,1.0331931546303152,0.0,0.0,0.2564375828980003,1.0,0.0,0.0,0.0,up
0.26,0.0,0.0,1.033707999665825,0.0,0.0,0.25840745261172354,1.0,0.0,0.0,0.0,up
0.262,0.0,0.0,1.034226784232923,0.0,0.0,0.26037711448623796,1.0,0.0,0.0,0.0,up
0.264,0.0,0.0,1.0347495079172957,0.0,0.0,0.26234656988658595,1.0,0.0,0.0,0.0,up
