t,px,py,pz,vx,vy,vz,qw,qx,qy,qz,cmd
0.8300000000000001,0.2703808928395336,-2.4559120366488564e-19,1.0078230852499708,0.7984274144116073,-5.2892507991562455e-19,0.0020458622798108913,0.9978908425800557,2.0865721546045622e-19,0.06491429961777677,-2.0795631052928974e-20,forward
0.8320000000000001,0.2719801442382929,-2.4665735043534963e-19,1.0078271240407595,0.8008238115738422,-5.372872688813586e-19,0.001992951078088862,0.9978925617387883,2.1873561784177367e-19,0.06488786655761142,-1.9447029604369458e-20,forward
0.834,0.27358418691702013,-2.477406127762686e-19,1.0078310571882052,0.803218693030772,-5.46040341264577e-19,0.0019402191037260633,0.9978942935946775,2.2881119847183065e-19,0.06486122733327987,-1.7415469893444356e-20,forward
0.836,0.2751930178365898,-2.488415541414844e-19,1.0078348850519787,0.8056120510887794,-5.547496002414112e-19,0.0018876675696805694,0.9978960379192892,2.0587993669750603e-19,0.06483438520557272,-1.5305264476616398e-20,forward
0.838,0.2768066339426177,-2.4995885982285065e-19,1.0078386079941557,0.8080038781827379,-5.624413533669215e-19,0.0018352976679736174,0.9978977944856198,2.102441401963822e-19,0.06480734341674256,-1.7374501172821144e-20,forward
0.84,0.2784250321657173,-2.510924113098e-19,1.007842226379175,0.8103941668752629,-5.710673926283596e-19,0.0017831105698149392,0.9978995630680996,2.145650535353211e-19,0.06478010519052681,-1.978013187406904e-20,forward
0.842,0.28004820942175446,-2.5224263023059754e-19,1.0078457405737973,0.8127829098559647,-5.792169245469771e-19,0.0017311074257285032,0.9979013434425944,2.2430472856557615e-19,0.06475267373217107,-2.3218499206298308e-20,forward
0.844,0.2816761626121006,-2.5341018956746766e-19,1.0078491509470633,0.8151700999407023,-5.882993042459311e-19,0.0016792893656787512,0.997903135386408,2.122464814991193e-19,0.06472505222845303,-2.3175537524629867e-20,forward
0.846,0.2833088886238845,-2.545942086486728e-19,1.007852457870254,0.8175557300708385,-5.956049149138932e-19,0.0016276574991972326,0.997904938678284,1.8932524905192523e-19,0.06469724384770686,-2.208372559594531e-20,forward
0.848,0.2849463843302424,-2.5579327007344164e-19,1.0078556617168482,0.8199397933124957,-6.03522598290034e-19,0.0015762129155096815,0.9979067530984083,1.990600564538163e-19,0.06466925173984824,-2.722878826509542e-20,forward
0.85,0.2865886465905671,-2.570076941015781e-19,1.0078587628624835,0.8223222828558137,-6.108590089189008e-19,0.0015249566836634874,0.9979085784284096,1.8699626197319027e-19,0.06464107903639962,-2.88910766711391e-20,forward
0.852,0.288235672250755,-2.582369332795094e-19,1.0078617616849155,0.8247031920142082,-6.184823771723e-19,0.001473889852655495,0.9979104144513621,2.024777517614379e-19,0.06461272885051644,-3.0270815904091274e-20,forward
0.854,0.28988745814345207,-2.5948202996213474e-19,1.0078646585639777,0.8270825142236308,-6.267160287087626e-19,0.0014230134515601952,0.9979122609517855,2.178636103809012e-19,0.06458420427701336,-3.198689717969793e-20,forward
0.856,0.291544001088298,-2.607442016898485e-19,1.0078674538815422,0.82946024304183,-6.355569393271941e-19,0.0013723284896582553,0.9979141177156476,2.3310995762411474e-19,0.06455550839239131,-3.4722429517096096e-20,forward
0.858,0.2932052978921691,-2.620245517713951e-19,1.0078701480214796,0.8318363721476139,-6.446775133655094e-19,0.0013218359565653128,0.997915984530364,2.2101641756980906e-19,0.06452664425486496,-3.431173103727569e-20,forward
0.86,0.2948713453494199,-2.633222669927585e-19,1.0078727413696205,0.8342108953401136,-6.52994585188475e-19,0.0012715368223611045,0.9979178611847993,2.0895801526146336e-19,0.0644976149043906,-3.4246260756638505e-20,forward
0.862,0.29654214024212283,-2.646364297092202e-19,1.0078752343137158,0.8365838065380488,-6.610532538092939e-19,0.0012214320377188649,0.9979197474692681,1.9152962376697625e-19,0.06446842336269464,-3.314532022390418e-20,forward
0.864,0.2982176793403067,-2.659655861824187e-19,1.0078776272433991,0.8389550997789933,-6.679888858888776e-19,0.0011715225340349536,0.9979216431755349,1.74183891729231e-19,0.06443907263330241,-3.2049704801280324e-20,forward
0.866,0.2998979594021937,-2.6730836143750847e-19,1.0078799205501472,0.8413247692186437,-6.746725776119232e-19,0.001121809223558737,0.9979235480968144,1.6241354377775317e-19,0.0644095657015676,-3.09715309335334e-20,forward
0.868,0.30158297717443505,-2.6866363955781836e-19,1.0078821146272423,0.8436928091300882,-6.80456054436139e-19,0.0010722929995226863,0.9979254620277721,1.4522791732274776e-19,0.06437990553470205,-2.954462720674614e-20,forward
0.87,0.30327272939234473,-2.700301292095253e-19,1.0078842098697345,0.8460592139030765,-6.859927570602666e-19,0.001022974736272676,0.9979273847645239,1.2815493456645935e-19,0.06435009508180611,-2.7439029744868175e-20,forward
